4.5585 	WARNING 	Framebuffer object (FBO) not supported on this graphics card
221.8769 	EXP 	text_4: text = u'9'
222.8778 	EXP 	text_4: text = '0'
222.8778 	EXP 	text_4: text = u'0'
223.8789 	EXP 	text_4: text = '1'
223.8789 	EXP 	text_4: text = u'1'
224.8780 	EXP 	text_4: text = '2'
224.8780 	EXP 	text_4: text = u'2'
225.8583 	EXP 	Sound  started
225.8783 	EXP 	text_4: text = '3'
225.8783 	EXP 	text_4: text = u'3'
226.8791 	EXP 	text_4: text = '4'
226.8791 	EXP 	text_4: text = u'4'
227.2607 	EXP 	Sound  started
227.8792 	EXP 	text_4: text = '5'
227.8792 	EXP 	text_4: text = u'5'
228.6723 	EXP 	Sound  started
228.8979 	EXP 	text_4: text = '6'
228.8979 	EXP 	text_4: text = u'6'
229.9488 	EXP 	text_4: text = '7'
229.9488 	EXP 	text_4: text = u'7'
230.0739 	EXP 	Sound  started
230.9322 	EXP 	text_4: text = '8'
230.9322 	EXP 	text_4: text = u'8'
231.4753 	EXP 	Sound  started
231.9041 	EXP 	text_4: text = '7'
231.9041 	EXP 	text_4: text = u'7'
232.8842 	EXP 	Sound  started
232.9586 	EXP 	text_4: text = '6'
232.9586 	EXP 	text_4: text = u'6'
233.9336 	EXP 	text_4: text = '5'
233.9336 	EXP 	text_4: text = u'5'
234.2858 	EXP 	Sound  started
234.9069 	EXP 	text_4: text = '4'
234.9069 	EXP 	text_4: text = u'4'
235.6873 	EXP 	Sound  started
235.8896 	EXP 	text_4: text = '3'
235.8896 	EXP 	text_4: text = u'3'
236.9405 	EXP 	text_4: text = '2'
236.9405 	EXP 	text_4: text = u'2'
237.9139 	EXP 	text_4: text = '1'
237.9139 	EXP 	text_4: text = u'1'
238.8934 	EXP 	text_4: text = '0'
238.8934 	EXP 	text_4: text = u'0'
239.9450 	EXP 	text_4: text = '9'
239.9450 	EXP 	text_4: text = u'9'
240.9271 	EXP 	text_4: text = '8'
240.9271 	EXP 	text_4: text = u'8'
241.8999 	EXP 	text_4: text = '7'
241.8999 	EXP 	text_4: text = u'7'
242.9530 	EXP 	text_4: text = '6'
242.9530 	EXP 	text_4: text = u'6'
243.9289 	EXP 	text_4: text = '7'
243.9289 	EXP 	text_4: text = u'7'
244.9062 	EXP 	text_4: text = '8'
244.9062 	EXP 	text_4: text = u'8'
245.8783 	EXP 	text_4: text = '9'
245.8783 	EXP 	text_4: text = u'9'
246.8768 	EXP 	text_4: text = '0'
246.8768 	EXP 	text_4: text = u'0'
